,Values
1287,0.14987417298618502
1288,0.13260133104084862
1289,0.11731916609425083
1290,0.10379825470085506
1291,0.09183561422767024
1292,0.08125165557821265
1293,0.07188748711185018
1294,0.06360252928362682
1295,0.056272404194356224
1296,0.049787068367863944
1297,20.085536923187668
1298,17.41170806332765
1299,15.093824917000777
1300,13.084503243246594
1301,11.34266669078005
1302,9.832707078469747
1303,8.5237564610426
1304,7.38905609893065
1305,6.405409432177272
1306,5.552707875605838
1307,4.813519741131482
1308,4.172733883598096
1309,3.617250785229937
1310,3.135714763569823
1311,2.718281828459045
1312,2.356418442383661
1313,2.0427270702661424
1314,1.7707949524351554
1315,1.5350630092552102
1316,1.3307121974473504
1317,1.153564994895108
1318,1.0
1319,0.8668778997501817
1320,0.751477293075286
1321,0.6514390575310557
1322,0.5647181220077594
1323,0.4895416595569533
1324,0.4243728456769501
1325,0.36787944117144233
1326,0.31890655732397055
1327,0.27645304662956444
1328,0.23965103644177596
1329,0.20774818714360088
1330,0.18009231214795235
1331,0.15611804531597115
1332,0.1353352832366127
1333,0.11731916609425083
1334,0.10170139230422684
1335,0.0881626893623575
1336,0.07642628699076812
1337,0.06625225915226172
1338,0.05743261926761737
1339,0.049787068367863944
1340,0.04315930926145262
1341,0.03741385136723659
1342,0.03243324089479554
1343,0.028115659748972045
1344,0.02437284407327962
1345,0.02112827988118329
1346,0.01831563888873418
1347,20.085536923187668
1348,17.05996846997628
1349,14.490154050131071
1350,12.307441526990214
1351,10.453520122438803
1352,8.878862654808518
1353,7.54140242899933
1354,6.405409432177272
1355,5.44053581281562
1356,4.621005143221287
1357,3.9249238068385197
1358,3.333696114163809
1359,2.8315275221973533
1360,2.405002686026806
1361,2.0427270702661424
1362,1.735022546062799
1363,1.4736688416010615
1364,1.2516839389977643
1365,1.0631375509322782
1366,0.9029926940720302
1367,0.7669711269557105
1368,0.6514390575310557
1369,0.5533100670443571
1370,0.469962656910598
1371,0.39917021584348367
1372,0.33904153632964995
1373,0.2879702913552085
1374,0.24459212166433147
1375,0.20774818714360088
1376,0.17645420861381114
1377,0.14987417298618513
1378,0.12729799932091163
1379,0.10812256914071858
1380,0.09183561422767024
1381,0.07800203146853764
1382,0.06625225915226172
1383,0.056272404194356224
1384,0.047795856538801494
1385,0.04059616671766104
1386,0.03448099629368954
1387,0.029286979573078565
1388,0.024875359319907357
1389,0.02112827988118329
1390,0.01794563869396509
1391,0.015242412063139572
1392,0.012946383768479236
1393,0.01099621582112111
1394,0.009339809830067927
1395,0.007932915202908394
1396,0.006737946999085467
1397,54.598150033144236
1398,49.30173058977782
1399,44.51910252767689
1400,40.20042432913587
1401,36.300689467805185
1402,32.779257379205575
1403,29.599429930529304
1404,26.72806897596494
1405,24.13525101194963
1406,21.793955333385092
1407,19.679782440978894
1408,17.770699765130956
1409,16.046812056460798
1410,14.490154050131071
1411,13.084503243246589
1412,11.815210834213454
1413,10.669049062215446
1414,9.634073355876593
1415,8.69949785451057
1416,7.8555830047183415
1417,7.093534060937069
1418,6.405409432177272
1419,5.7840379197961465
1420,5.222943983811503
1421,4.716280258929251
1422,4.258766617009257
1423,3.8456351409172145
1424,3.4725804363149053
1425,3.1357147635698226
1426,2.8315275221973533
1427,2.556848665608087
1428,2.308815664891922
1429,2.0848436773564623
1430,1.8825986089351503
1431,1.6999727897386077
1432,1.5350630092552096
1433,1.3861506822976795
1434,1.2516839389977643
1435,1.1302614522022816
1436,1.0206178337299032
1437,0.9216104472977248
1438,0.8322075006903012
1439,0.751477293075286
1440,0.6785785054080091
1441,0.6127514327377493
1442,0.5533100670443567
1443,0.49963494809755926
1444,0.451166707835154
1445,0.4074002409836742
1446,0.36787944117144233
1447,54.598150033144236
1448,48.305770250556904
1449,42.73858066771588
1450,37.8130038713087
1451,33.45509465763974
1452,29.599429930529304
1453,26.188126537320795
1454,23.16997229826248
1455,20.499657183845784
1456,18.13709309815247
1457,16.046812056460798
1458,14.197433722254303
1459,12.561194310034212
1460,11.113529781590874
1461,9.832707078469747
1462,8.69949785451057
1463,7.696889810370731
1464,6.809831296443457
1465,6.025005350022953
1466,5.33062977445033
1467,4.716280258929251
1468,4.172733883598097
1469,3.691830660479171
1470,3.266351031688947
1471,2.8899074858516647
1472,2.556848665608088
1473,2.262174526633764
1474,2.0014612744918288
1475,1.7707949524351554
1476,1.5667126831449592
1477,1.3861506822976795
1478,1.2263982635139907
1479,1.0850571441894166
1480,0.9600054412854782
1481,0.8493658165683122
1482,0.751477293075286
1483,0.6648703197043963
1484,0.588244709583712
1485,0.5204501210207022
1486,0.4604687880017675
1487,0.4074002409836742
1488,0.3604477885978211
1489,0.31890655732397055
1490,0.282152909579098
1491,0.24963508136045096
1492,0.22086489889046845
1493,0.19541044990972617
1494,0.17288959959571706
1495,0.15296425376522108
1496,0.1353352832366127
1497,54.598150033144236
1498,47.32992963097739
1499,41.02926999382557
1500,35.567367400530664
1501,30.8325647518151
1502,26.72806897596494
1503,23.16997229826248
1504,20.085536923187668
1505,17.41170806332765
1506,15.093824917000777
1507,13.084503243246594
1508,11.34266669078005
1509,9.832707078469747
1510,8.523756461042604
1511,7.38905609893065
1512,6.405409432177272
1513,5.552707875605838
1514,4.813519741131482
1515,4.172733883598097
1516,3.617250785229938
1517,3.135714763569824
1518,2.718281828459045
1519,2.356418442383661
1520,2.0427270702661424
1521,1.7707949524351554
1522,1.5350630092552102
1523,1.3307121974473504
1524,1.153564994895108
1525,1.0
1526,0.866877899750182
1527,0.751477293075286
1528,0.651439057531056
1529,0.5647181220077594
1530,0.48954165955695306
1531,0.4243728456769501
1532,0.36787944117144233
1533,0.31890655732397055
1534,0.27645304662956444
1535,0.23965103644177596
1536,0.20774818714360088
1537,0.18009231214795252
1538,0.15611804531597115
1539,0.1353352832366127
1540,0.11731916609425083
1541,0.10170139230422684
1542,0.0881626893623575
1543,0.07642628699076812
1544,0.06625225915226172
1545,0.05743261926761737
1546,0.049787068367863944
1547,54.598150033144236
1548,46.37380228602078
1549,39.388322446043524
1550,33.45509465763974
1551,28.415613792256373
1552,24.13525101194963
1553,20.499657183845784
1554,17.41170806332765
1555,14.788909637057365
1556,12.561194310034212
1557,10.669049062215446
1558,9.061925568736013
1559,7.696889810370731
1560,6.537475098821861
1561,5.552707875605838
1562,4.716280258929253
1563,4.005847233290456
1564,3.402429706351663
1565,2.8899074858516647
1566,2.4545886315272774
1567,2.084843677356463
1568,1.7707949524351554
1569,1.504052700750132
1570,1.2774909503344114
1571,1.0850571441894166
1572,0.9216104472977248
1573,0.7827844101269202
1574,0.6648703197043963
1575,0.5647181220077594
1576,0.4796522688300443
1577,0.4074002409836746
1578,0.346031838353226
1579,0.293907614941522
1580,0.24963508136045096
1581,0.2120315047238165
1582,0.18009231214795252
1583,0.15296425376522108
1584,0.12992260830505953
1585,0.11035182229371188
1586,0.09372906565229996
1587,0.0796102643839507
1588,0.06761823721569352
1589,0.05743261926761737
1590,0.04878130356189681
1591,0.041433171733117245
1592,0.03519191974211424
1593,0.029890813648367372
1594,0.025388235342336807
1595,0.021563899242772386
1596,0.01831563888873418
1597,54.598150033144236
1598,45.436989981397055
1599,37.8130038713087
1600,31.4682654453345
1601,26.188126537320795
1602,21.793955333385092
1603,18.13709309815247
1604,15.093824917000777
1605,12.561194310034212
1606,10.453520122438803
1607,8.69949785451057
1608,7.239787366762876
1609,6.02500535002295
1610,5.014054643988293
1611,4.172733883598095
1612,3.4725804363149053
1613,2.8899074858516633
1614,2.405002686026805
1615,2.0014612744918288
1616,1.6656310849732696
1617,1.3861506822976795
1618,1.1535649948951077
1619,0.9600054412854773
1620,0.7989237289412767
1621,0.6648703197043957
1622,0.5533100670443567
1623,0.46046878800176705
1624,0.38320557920884274
1625,0.3189065573239703
1626,0.2653964290243296
1627,0.22086489889046826
1628,0.1838054254958527
1629,0.15296425376522094
1630,0.12729799932091151
1631,0.10593834985773144
1632,0.08816268936235741
1633,0.07336965136838287
1634,0.061058774191800655
1635,0.05081356986537189
1636,0.04228743397881315
1637,0.03519191974211421
1638,0.02928697957307854
1639,0.0243728440732796
1640,0.020283263650938434
1641,0.016879884148789895
1642,0.014047566199406284
1643,0.011690489957589447
1644,0.009728913429450588
1645,0.008096474729555376
1646,0.006737946999085467
1647,148.4131591025766
1648,131.30869748180643
1649,116.17550720318309
1650,102.78640130282997
1651,90.94037587723943
1652,80.45959251290459
1653,71.18670848778521
1654,62.98251466426638
1655,55.72384561248792
1656,49.30173058977782
1657,43.61975761777491
1658,38.59262609795553
1659,34.14486623670915
1660,30.209706055336895
1661,26.72806897596494
1662,23.64768693463453
1663,20.922315707182346
1664,18.511040667993953
1665,16.37766255933592
1666,14.490154050131071
1667,12.820178925767504
1668,11.34266669078005
1669,10.035436198128485
1670,8.878862654808518
1671,7.855583004718345
1672,6.950235265842224
1673,6.149227908551504
1674,5.440535812815619
1675,4.813519741131482
1676,4.258766617009257
1677,3.7679482111958893
1678,3.333696114163809
1679,2.949491117889757
1680,2.609565346268122
1681,2.308815664891922
1682,2.0427270702661424
1683,1.807304908334216
1684,1.5990149047485727
1685,1.4147301065898856
1686,1.251683938997765
1687,1.1074286719757576
1688,0.9797986738537046
1689,0.866877899750182
1690,0.7669711269557101
1691,0.6785785054080091
1692,0.6003730411984047
1693,0.5311806750806151
1694,0.469962656910598
1695,0.41579995141379855
1696,0.36787944117144233
1697,148.4131591025766
1698,128.6560876581311
1699,111.52911905915602
1700,96.68212849098909
1701,83.81160048964585
1702,72.65442420716546
1703,62.98251466426638
1704,54.598150033144236
1705,47.32992963097739
1706,41.02926999382557
1707,35.567367400530664
1708,30.8325647518151
1709,26.72806897596494
1710,23.16997229826249
1711,20.085536923187668
1712,17.41170806332765
1713,15.093824917000777
1714,13.084503243246594
1715,11.34266669078005
1716,9.832707078469753
1717,8.523756461042604
1718,7.38905609893065
1719,6.405409432177272
1720,5.552707875605838
1721,4.813519741131482
1722,4.172733883598097
1723,3.617250785229938
1724,3.135714763569824
1725,2.718281828459045
1726,2.356418442383662
1727,2.0427270702661424
1728,1.770794952435156
1729,1.5350630092552102
1730,1.3307121974473497
1731,1.153564994895108
1732,1.0
1733,0.866877899750182
1734,0.751477293075286
1735,0.651439057531056
1736,0.5647181220077594
1737,0.4895416595569535
1738,0.4243728456769501
1739,0.36787944117144233
1740,0.31890655732397055
1741,0.27645304662956444
1742,0.23965103644177596
1743,0.20774818714360088
1744,0.18009231214795252
1745,0.15611804531597115
1746,0.1353352832366127
1747,148.4131591025766
1748,126.05706407064282
1749,107.0685611585656
1750,90.94037587723943
1751,77.24164661600072
1752,65.60641425108047
1753,55.72384561248792
1754,47.32992963097739
1755,40.200424329135885
1756,34.14486623670915
1757,29.001482192758264
1758,24.632867604343502
1759,20.922315707182346
1760,17.770699765130967
1761,15.093824917000777
1762,12.82017892576751
1763,10.88902174183639
1764,9.248762843384972
1765,7.855583004718345
1766,6.672263673422753
1767,5.667192683335807
1768,4.813519741131482
1769,4.088439125493834
1770,3.472580436314907
1771,2.949491117889757
1772,2.5051969318074176
1773,2.12782863764904
1774,1.807304908334216
1775,1.5350630092552102
1776,1.3038300463398624
1777,1.1074286719757587
1778,0.9406120582638519
1779,0.7989237289412775
1780,0.6785785054080091
1781,0.5763613863515786
1782,0.4895416595569535
1783,0.41579995141379855
1784,0.3531662652616456
1785,0.2999673532783388
1786,0.25478201596109185
1787,0.21640313503371356
1788,0.18380542549585285
1789,0.15611804531597115
1790,0.13260133104084862
1791,0.11262703781755558
1792,0.09566155594357828
1793,0.08125165557821265
1794,0.06901237878771585
1795,0.05861675546234995
1796,0.049787068367863944
1797,148.4131591025766
1798,123.51054420630732
1799,102.78640130282997
1800,85.53961413317846
1801,71.18670848778521
1802,59.24211275298879
1803,49.30173058977782
1804,41.02926999382557
1805,34.14486623670915
1806,28.415613792256373
1807,23.64768693463453
1808,19.679782440978887
1809,16.377662559335914
1810,13.629613625654065
1811,11.342666690780044
1812,9.43945229789719
1813,7.8555830047183415
1814,6.537475098821858
1815,5.440535812815619
1816,4.527654711199363
1817,3.7679482111958893
1818,3.1357147635698226
1819,2.60956534626812
1820,2.1716998547058126
1821,1.8073049083342145
1822,1.5040527007501308
1823,1.2516839389977639
1824,1.0416607625275205
1825,0.8668778997501813
1826,0.7214222903547559
1827,0.6003730411984042
1828,0.49963494809755926
1829,0.41579995141379816
1830,0.34603183835322565
1831,0.28797029135520824
1832,0.23965103644177574
1833,0.1994393900750505
1834,0.16597495635355583
1835,0.13812560360417456
1836,0.11494916335676936
1837,0.0956615559435782
1838,0.07961026438395064
1839,0.06625225915226167
1840,0.05513562700418982
1841,0.04588428234814945
1842,0.038185243933921593
1843,0.03177804641749835
1844,0.026445928585926707
1845,0.022008500131928236
1846,0.01831563888873418
1847,65.0
1848,59.16938156944892
1849,53.86178023555449
1850,49.030280411805016
1851,44.63217492527951
1852,40.628587514280824
1853,36.98412918861893
1854,33.66658541500287
1855,30.646631362473062
1856,27.897572690837055
1857,25.39510959085501
1858,23.11712199045034
1859,21.043474028314687
1860,19.15583606658677
1861,17.43752266931822
1862,15.87334511456623
1863,14.449477136420267
1864,13.153332710213522
1865,11.973454800623653
1866,10.899414089271552
1867,9.921716786639019
1868,9.031720713425395
1869,8.221558909559427
1870,7.484070095621907
1871,6.812735372005458
1872,6.20162059627496
1873,5.6453239293837925
1874,5.138928087090005
1875,4.677956874507488
1876,4.258335619587081
1877,3.8763551557865172
1878,3.5286390355605093
1879,3.2121136848604928
1880,2.9239812348301393
1881,2.6616947905472768
1882,2.4229359182047117
1883,2.2055941517319635
1884,2.007748337710363
1885,1.8276496536832498
1886,1.6637061497546985
1887,1.5144686768349922
1888,1.378618077148124
1889,1.254953523774113
1890,1.142381906155615
1891,1.0399081677439383
1892,0.9466265103758082
1893,0.8617123876335708
1894,0.7844152164155638
1895,0.7140517422919131
1896,0.6500000000000002
1897,65.0
1898,60.11945730191267
1899,55.605371481176924
1900,51.43022702337859
1901,47.56857442399514
1902,43.99687506148048
1903,40.69335771809633
1904,37.63788587391616
1905,34.81183496509484
1906,32.19797885823461
1907,29.780384848854194
1908,27.54431654392641
1909,25.47614403650693
1910,23.563260824925468
1911,21.794006970122123
1912,20.157598022736064
1913,18.644059286723074
1914,17.244165018807326
1915,15.949382193158817
1916,14.75181848851535
1917,13.644174180705607
1918,12.619697647335231
1919,11.672144213415663
1920,10.795738087080151
1921,9.985137153366885
1922,9.235400411470497
1923,8.54195785697642
1924,7.900582625495865
1925,7.3073652279035635
1926,6.758689720129688
1927,6.251211662249427
1928,5.781837732520354
1929,5.347706872105306
1930,4.946172845548922
1931,4.574788110705512
1932,4.231288899797812
1933,3.9135814206684856
1934,3.619729094114426
1935,3.3479407495092817
1936,3.096559706760872
1937,2.8640536780528234
1938,2.6490054278166553
1939,2.4501041340024363
1940,2.266137397990756
1941,2.095983854442658
1942,1.9386063360409798
1943,1.7930455514589694
1944,1.6584142380203384
1945,1.5338917534084267
1946,1.4187190734583675
1947,1.3121941655413756
1948,1.2136677093397485
1949,1.1225391389286337
1950,1.0382529820391662
1951,0.9602954741890327
1952,0.8881914270419619
1953,0.8215013319072938
1954,0.7598186807240764
1955,0.7027674881997956
1956,0.6500000000000002
1957,65.0
1958,60.803397843670076
1959,56.8777413743942
1960,53.20553749594869
1961,49.77042252080728
1962,46.55708925200312
1963,43.551218772812334
1964,40.73941664030801
1965,38.10915319845663
1966,35.64870774478662
1967,33.34711630183052
1968,31.194122760605183
1969,29.180133178420938
1970,27.296173027366233
1971,25.53384720296316
1972,23.88530261478848
1973,22.34319319236057
1974,20.900647150355088
1975,19.551236367280147
1976,18.288947741159475
1977,17.1081563945817
1978,16.00360060971507
1979,14.970358381595481
1980,14.003825485207246
1981,13.099694958621267
1982,12.253937910765663
1983,11.462785568306398
1984,10.722712481637135
1985,10.030420815142607
1986,9.38282565173147
1987,8.777041246154177
1988,8.210368165849449
1989,7.680281262017658
1990,7.184418417319143
1991,6.720570020056098
1992,6.28666911793404
1993,5.8807822075270435
1994,5.501100618403742
1995,5.145932453520958
1996,4.813695049970585
1997,4.502907926484104
1998,4.212186186268131
1999,3.9402343457734226
2000,3.685840561897763
2001,3.447871231898556
2002,3.225265941951888
2003,3.0170327418483067
2004,2.8222437247689434
2005,2.6400308924450377
2006,2.469582287275615
2007,2.3101383741676913
2008,2.1609886559761122
2009,2.021468507461129
2010,1.8909562136555238
2011,1.7688701994439506
2012,1.6546664380092702
2013,1.547836026597632
2014,1.4479029187997126
2015,1.3544218032429243
2016,1.2669761192418547
2017,1.1851762005644872
2018,1.1086575390426436
2019,1.037079160289139
2020,0.9701221042836893
2021,0.907488004056916
2022,0.8488977561389353
2023,0.7940902768479154
2024,0.7428213388765216
2025,0.694862482991951
2026,0.6500000000000002
2027,65.0
2028,61.31925940594855
2029,57.84694729375399
2030,54.57126102996822
2031,51.48106632625158
2032,48.56585939314251
2033,45.81573123693737
2034,43.221333978322804
2035,40.773849078275596
2036,38.464957363227356
2037,36.28681074760752
2038,34.2320055576478
2039,32.29355736577351
2040,30.46487725004225
2041,28.739749397934172
2042,27.11230997836737
2043,25.577027210123017
2044,24.12868255893135
2045,22.762352999306124
2046,21.473394280834203
2047,20.2574251420413
2048,19.110312418175607
2049,18.02815699228969
2050,17.00728054186734
2051,16.04421303594622
2052,15.135680940238272
2053,14.278596090156029
2054,13.470045193923697
2055,12.707279930093197
2056,11.987707605805973
2057,11.308882344047369
2058,10.66849676993834
2059,10.06437416780574
2060,9.494461082372428
2061,8.956820338918124
2062,8.449624458686097
2063,7.97114944715416
2064,7.519768934055836
2065,7.093948645233278
2066,6.692241187531333
2067,6.313281129006262
2068,5.955780357726381
2069,5.618523703388874
2070,5.3003648068703555
2071,5.000222223671442
2072,4.71707574801074
2073,4.449962945073528
2074,4.1979758796280375
2075,3.9602580298896415
2076,3.7360013761429784
2077,3.524443654226032
2078,3.3248657645405433
2079,3.1365893277818313
2080,2.958974379079752
2081,2.7914171927130287
2082,2.6333482300029987
2083,2.4842302034115282
2084,2.343556250262827
2085,2.2108482098815134
2086,2.0856549982907926
2087,1.9675510749462508
2088,1.8561349962935705
2089,1.7510280512336125
2090,1.6518729738567146
2091,1.5583327290707
2092,1.4700893669948616
2093,1.3868429422259174
2094,1.3083104943024608
2095,1.2342250859024209
2096,1.1643348955043022
2097,1.098402361428097
2098,1.0362033743463992
2099,0.9775265155210165
2100,0.9221723381757878
2101,0.8699526895629422
2102,0.8206900714186567
2103,0.7742170366339547
2104,0.7303756200901883
2105,0.6890168017244735
2106,0.6500000000000002
2107,65.0
2108,61.722206971672186
2109,58.6097051300606
2110,55.65415923978888
2111,52.84765439127156
2112,50.182674804699445
2113,47.652083702888895
2114,45.2491041990947
2115,42.96730114860438
2116,40.800563915512726
2117,38.74309000852641
2118,36.789369541975255
2119,34.934170480417386
2120,33.172524627323114
2121,31.499714320315842
2122,29.91125979733971
2123,28.402907199920907
2124,26.970617181395635
2125,25.61055408959753
2126,24.319075695036066
2127,23.092723437058133
2128,21.92821316187211
2129,20.822426327631025
2130,19.772401653022126
2131,18.775327186997927
2132,17.82853277841153
2133,16.92948292539013
2134,16.07576998529723
2135,15.26510772710017
2136,14.495325208876142
2137,13.76436096406078
2138,13.070257480870225
2139,12.411155960112598
2140,11.78529133735035
2141,11.190987556082977
2142,10.626653079291714
2143,10.090776627326166
2144,9.581923130719042
2145,9.098729887090675
2146,8.639902911851541
2147,8.204213472930062
2148,7.790494800245703
2149,7.3976389611154065
2150,7.024593893225709
2151,6.670360587224948
2152,6.333990411390511
2153,6.014582571206648
2154,5.711281697049677
2155,5.4232755535203605
2156,5.149792864289133
2157,4.890101246629144
2158,4.64350525010579
2159,4.409344494170399
2160,4.186991899670593
2161,3.9758520095412817
2162,3.775359394179165
2163,3.584977137230359
2164,3.404195397736079
2165,3.2325300447858485
2166,3.06952136102186
2167,2.9147328115224647
2168,2.7677498747679
2169,2.6281789325576015
2170,2.495646215906289
2171,2.3697968040959765
2172,2.250293674203371
2173,2.13681679855731
2174,2.0290622877092344
2175,1.9267415766216
2176,1.8295806518948372
2177,1.7373193179633857
2178,1.6497105002956989
2179,1.5665195837321853
2180,1.4875237841891642
2181,1.4125115520462865
2182,1.3412820056196744
2183,1.2736443932036479
2184,1.20941758224039
2185,1.14842957424955
2186,1.0905170442187706
2187,1.0355249032216483
2188,0.983305883091806
2189,0.9337201420408513
2190,0.886634890164071
2191,0.8419240338309635
2192,0.7994678380083055
2193,0.7591526056114448
2194,0.7208703730251358
2195,0.6845186209785225
2196,0.6500000000000002
2197,65.0
2198,62.045649683019214
2199,59.2255791475068
2200,56.53368517015591
2201,53.96414192857834
2202,51.51138839300463
2203,49.170116291050874
2204,46.93525861950552
2205,44.80197867827304
2206,42.76565960274193
2207,40.821894371922646
2208,38.966476270731164
2209,37.19538978577641
2210,35.504801914948224
2211,33.891053871997954
2212,32.35065316815872
2213,30.880266053668183
2214,29.476710302835787
2215,28.13694832703988
2216,26.858080600749695
2217,25.637339386344763
2218,24.472082744151045
2219,23.35978881473008
2220,22.298050361046972
2221,21.28456955870524
2222,20.31715302297354
2223,19.39370706184171
2224,18.512233144832713
2225,17.670823577764118
2226,16.86765737409829
2227,16.100996313946123
2228,15.36918118219515
2229,14.670628177620486
2230,14.00382548520725
2231,13.367330004266238
2232,12.759764225261764
2233,12.1798132485925
2234,11.626221938873329
2235,11.097792208559493
2236,10.59338042503419
2237,10.11189493554807
2238,9.652293704654026
2239,9.213582059024237
2240,8.794810534768747
2241,8.395072822596749
2242,8.013503806373434
2243,7.649277690827492
2244,7.301606214357181
2245,6.969736943067102
2246,6.652951642343672
2247,6.350564722444967
2248,6.061921754740931
2249,5.786398055392754
2250,5.523397333406191
2251,5.272350400132968
2252,5.032713937427329
2253,4.803969321791757
2254,4.58562150196712
2255,4.377197927538036
2256,4.17824752623481
2257,3.9883397277185644
2258,3.8070635317368353
2259,3.6340266186329466
2260,3.4688545002841034
2261,3.3111897096306486
2262,3.1606910270424815
2263,3.017032741848308
2264,2.879903947429523
2265,2.7490078683531753
2266,2.6240612180877623
2267,2.5047935859118455
2268,2.390946851688613
2269,2.282274627239837
2270,2.1785417231102486
2271,2.0795236395683006
2272,1.9850060807417216
2273,1.8947844908363658
2274,1.8086636114346324
2275,1.7264570589153467
2276,1.6479869210805738
2277,1.5730833721163495
2278,1.5015843050540545
2279,1.4333349809369806
2280,1.3681876939328146
2281,1.3060014516672815
2282,1.2466416700871186
2283,1.1899798821919898
2284,1.1358934600049957
2285,1.084265349180039
2286,1.0349838156717106
2287,0.9879422039194081
2288,0.9430387060223616
2289,0.9001761414060181
2290,0.8592617465029192
2291,0.8202069739929141
2292,0.782927301168209
2293,0.7473420470085285
2294,0.7133741975704871
2295,0.6809502393132826
2296,0.6500000000000002
2297,65.0
2298,62.31100167732564
2299,59.733245077410444
2300,57.262128218625016
2301,54.89323949966122
2302,52.622349823649664
2303,50.44540504809618
2304,48.35851874715834
2305,46.35796527334102
2306,44.440173106223945
2307,42.60171847634711
2308,40.83931925287107
2309,39.1498290840998
2310,37.53023178040545
2311,35.977635929527146
2312,34.489269734630426
2313,33.06247606591219
2314,31.694707716916824
2315,30.38352285709462
2316,29.12658067248438
2317,27.921637186737456
2318,26.7665412550227
2319,25.659230723660396
2320,24.597728748629056
2321,23.580140266372712
2322,22.604648610608063
2323,21.669512269091623
2324,20.773061774556876
2325,19.91369672427081
2326,19.089882922889114
2327,18.300149643509137
2328,17.54308700203089
2329,16.817343440138718
2330,16.121623312409923
2331,15.454684573242876
2332,14.81533655947501
2333,14.202437864732172
2334,13.614894301714456
2335,13.051656948780627
2336,12.511720277343821
2337,11.994120356735387
2338,11.497933133332067
2339,11.022272780874346
2340,10.566290119030802
2341,10.129171097385194
2342,9.710135342139804
2343,9.308434762940497
2344,8.923352217336333
2345,8.554200230489412
2346,8.200319767849312
2347,11.59364995043968
2348,11.114029869356507
2349,10.654251289712624
2350,10.21349338436819
2351,9.790969283149547
2352,9.385924668076544
2353,8.997636426704146
2354,8.625411361174285
2355,8.268584950673144
2356,7.926520165084676
2357,7.598606327722257
2358,7.284258025108291
2359,6.982914061855314
2360,6.694036458782882
2361,6.417109492481525
2362,6.151638774609211
2363,5.897150369276552
2364,5.653189946945121
2365,5.419321973328273
2366,5.1951289318465514
2367,4.980210578249436
2368,4.774183226072855
2369,4.5766790616567015
2370,4.387345487499568
2371,4.205844492778348
2372,4.031852049908962
2373,3.865057536070863
2374,3.7051631786626396
2375,3.5518835236986614
2376,3.4049449261977323
2377,3.264085061653975
2378,3.129052457717759
2379,2.999606045250635
2380,2.8755147279527447
2381,2.7565569697944325
2382,2.6425203995154543
2383,2.5332014314857654
2384,2.428404902250972
2385,2.3279437221136337
2386,2.231638541128343
2387,2.1393174289143504
2388,2.0508155677140616
2389,1.9659749581494843
2390,1.884644137151272
2391,1.8066779075568444
2392,1.7319370788947952
2393,1.6602882188928623
2394,1.5916034152658032
2395,1.5257600473579178
2396,1.4626405672325484
2397,1.4021322898177206
2398,1.3441271917333
2399,1.288521718440502
2400,1.2352165993694864
2401,1.184116670694962
2402,1.1351307054434312
2403,1.0881712506287617
2404,1.0431544711253278
2405,1.0000000000000004
2406,100.0
2407,96.2040327106476
2408,92.55215909791352
2409,89.03890941296731
2410,85.65902153685495
2411,82.4074330989366
2412,79.27927389450599
2413,76.26985859023443
2414,73.3746797065138
2415,70.58940086618743
2416,67.90985029955712
2417,65.33201459593774
2418,62.852032692401
2419,60.46619009070437
2420,58.17091329374359
2421,55.962764453195526
2422,53.838436220334884
2423,51.79474679231212
2424,49.82863514647304
2425,47.93715645558216
2426,46.11747767708258
2427,44.36687330978613
2428,42.68272131163822
2429,41.062499172442976
2430,39.503780135666446
2431,38.004229563658846
2432,36.56160144085196
2433,35.17373500969382
2434,33.838551534282345
2435,32.55405118685033
2436,31.31831005243845
2437,30.12947724726992
2438,28.985772146510673
2439,27.885481717262905
2440,26.826957952797265
2441,25.808615404180753
2442,24.828928805603283
2443,23.886430789845985
2444,22.979709690469626
2445,22.10740742743126
2446,21.2682174729621
2447,20.460882894660124
2448,19.684194472866125
2449,18.93698888950361
2450,18.218146985669755
2451,17.526592085367586
2452,16.861288382868807
2453,16.221239391291725
2454,15.605486450070746
2455,15.013107289081736
2456,14.443214647272812
2457,13.89495494373138
2458,13.367506999197081
2459,12.860080806105668
2460,12.371916345321605
2461,11.902282447787153
2462,11.450475699382821
2463,11.015819387358999
2464,10.597662486760713
2465,10.195378685327308
2466,9.80836544540667
2467,9.43604310147889
2468,9.077853991937559
2469,8.733261623828433
2470,8.40174986929434
2471,8.08282219252272
2472,7.776000906038037
2473,7.480826455225088
2474,7.196856730011524
2475,6.923666402678726
2476,6.660846290809159
2477,6.4080027444160015
2478,6.164757056337163
2479,5.9307448950105615
2480,5.705615758781024
2481,5.489032450921558
2482,5.280670574582637
2483,5.080218046913023
2484,4.887374631624428
2485,4.701851489299854
2486,4.523370744772103
2487,4.351665070924419
2488,4.186477288289953
2489,4.027559979850299
2490,3.874675120456133
2491,3.7275937203149407
2492,3.586095482011832
2493,3.4499684705497184
2494,3.319008795914679
2495,3.193020307691029
2496,3.071814301268698
2497,2.9552092352028883
2498,2.8430304593026654
2499,2.735109953041211
2500,2.6312860738959434
2501,2.531403315241569
2502,2.4353120734334164
2503,2.3428684237322335
2504,2.2539339047347915
2505,2.168375310987436
2506,2.0860644934719583
2507,2.006878167664968
2508,1.9306977288832512
2509,1.8574090746385725
2510,1.7869024337358295
2511,1.7190722018585747
2512,1.653816783395674
2513,1.5910384392721535
2514,1.5306431405563588
2515,1.4725404276241238
2516,1.4166432746690216
2517,1.3628679593557744
2518,1.3111339374215654
2519,1.261363722037444
